question,answer,answer_index,hops,thinking,cypher_query
"Ai có cùng quốc tịch với Earl Wilbur Sutherland, Jr.?
A. William C. Campbell
B. Marie Curie
C. Max Planck
D. Werner Heisenberg",A,0,2,"The rephrased question asks for a person who shares the same nationality as Earl Wilbur Sutherland, Jr. The Cypher query returns `p2.name`, which is a person's name. The correct answer 'William C. Campbell' is a person's name. The distractors 'Marie Curie', 'Max Planck', and 'Werner Heisenberg' are also person's names and are confirmed not to be in the provided database results (forbidden list).","MATCH (p1:Person {name: ""Earl Wilbur Sutherland, Jr.""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Trong số những người dưới đây, ai làm việc trong cùng lĩnh vực với một nhà khoa học đã nhận Giải thưởng Khoa học Kinh tế Kỷ niệm Alfred Nobel?
A. Thomas Piketty
B. Steven Levitt
C. Esther Duflo
D. Dani Rodrik",C,2,4,"The rephrased question asks for a person's name who works in the same field as an Alfred Nobel Memorial Prize in Economic Sciences recipient. The correct answer is 'Esther Duflo' (a person's name). The distractors are 'Thomas Piketty', 'Steven Levitt', and 'Dani Rodrik', which are also names of people, plausible academic figures, and are not present in the provided database results.","MATCH (a:Award {name: ""Prize in Economic Sciences in Memory of Alfred Nobel""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Quốc gia nào sau đây có công dân đã từng được vinh danh với Giải Nobel Vật lý?
A. Brasil
B. Vương quốc Württemberg
C. Ai Cập
D. Thổ Nhĩ Kỳ",B,1,3,The reformulated question asks about a country whose citizen has been honored with the Nobel Prize in Physics. The correct answer is 'Vương quốc Württemberg' (Kingdom of Württemberg). The decoys are other countries and are not present in the forbidden database results list.,"MATCH (a:Award {name: ""Nobel Prize in Physics""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Quốc gia nào có người từng được vinh danh bằng Giải thưởng Khoa học Kinh tế để tưởng nhớ Alfred Nobel?
A. Việt Nam
B. Saint Lucia
C. Bồ Đào Nha
D. New Zealand",B,1,3,"The rephrased question asks for a country whose citizen received the Prize in Economic Sciences in Memory of Alfred Nobel. The correct answer is 'Saint Lucia'. The distractors ('Việt Nam', 'Bồ Đào Nha', 'New Zealand') are all country names, are plausible, and crucially, are not present in the forbidden list of database results.","MATCH (a:Award {name: ""Prize in Economic Sciences in Memory of Alfred Nobel""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Ai trong số những cá nhân sau đây đã vinh dự nhận giải Nobel Vật lý?
A. Vitaly Ginzburg
B. Linus Pauling
C. Francis Crick
D. Stephen Hawking",A,0,2,"The rephrased question asks for a single person who received the Nobel Prize in Physics. The correct answer 'Vitaly Ginzburg' is a person's name, matching the Cypher query `RETURN p.name`. The distractors 'Linus Pauling', 'Francis Crick', and 'Stephen Hawking' are also names of people (scientists/famous figures), but none of them are Nobel laureates in Physics, and crucially, they are explicitly checked to NOT be in the provided database of Nobel Physics laureates.","MATCH (p:Person)-[:RECEIVED]->(ast:AwardStatement)-[:IS_INSTANCE_OF]->(a:Award {name: ""Nobel Prize in Physics""}) RETURN p.name"
"Ai là người hoạt động trong cùng lĩnh vực với những cá nhân đã đoạt giải Nobel Văn học?
A. Stephen Hawking
B. Malala Yousafzai
C. Liu Xiaobo
D. Bill Gates",C,2,4,"The rephrased question asks for a person who works in the same field as Nobel Literature laureates. The Cypher query returns `p2.name`, which is a person's name. The correct answer, Liu Xiaobo, is a person. The distractors (Stephen Hawking, Malala Yousafzai, Bill Gates) are also people, are not from the forbidden database results list, and are known for work in fields other than literature/writing, making them plausible but incorrect choices.","MATCH (a:Award {name: ""Nobel Prize in Literature""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Ai là người đã được vinh danh với giải Nobel Sinh lý học hoặc Y học?
A. Marie Curie
B. Paul Ehrlich
C. Max Planck
D. Albert Einstein",B,1,2,"The rephrased question asks about a person who received the Nobel Prize in Physiology or Medicine. The correct answer 'Paul Ehrlich' is a person's name. The distractors (Marie Curie, Max Planck, Albert Einstein) are also names of famous scientists/Nobel laureates in different fields and are verified to NOT be present in the provided database result list, ensuring they are valid distractors.","MATCH (p:Person)-[:RECEIVED]->(ast:AwardStatement)-[:IS_INSTANCE_OF]->(a:Award {name: ""Nobel Prize in Physiology or Medicine""}) RETURN p.name"
"Nhân vật nào dưới đây có cùng quốc tịch với Thomas Hunt Morgan?
A. Marie Curie
B. Elizabeth Blackburn
C. Niels Bohr
D. Max Planck",B,1,2,"The original question asks for a person who shares the same nationality as Thomas Hunt Morgan. The Cypher query returns `p2.name`, indicating the answer type must be a person's name. The rephrased question, 'Nhân vật nào dưới đây có cùng quốc tịch với Thomas Hunt Morgan?', maintains this meaning. The correct answer 'Elizabeth Blackburn' is a person's name. The distractors 'Marie Curie', 'Niels Bohr', and 'Max Planck' are also names of famous Nobel laureates, are of the same data type (person's name), and have been verified to *not* be in the provided list of forbidden database results.","MATCH (p1:Person {name: ""Thomas Hunt Morgan""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Ai là người làm việc cùng lĩnh vực chuyên môn với một người đã nhận giải Nobel Hóa học?
A. Dmitri Mendeleev
B. Louis Pasteur
C. Otto Fritz Meyerhof
D. Rosalind Franklin",C,2,4,The rephrased question asks for a person's name (singular) who works in the same field as a Nobel Chemistry laureate. The correct answer is Otto Fritz Meyerhof. The distractors are other scientists' names and are not present in the provided database results.,"MATCH (a:Award {name: ""Nobel Prize in Chemistry""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Quốc gia nào sau đây có công dân đã từng được vinh danh bằng Giải Nobel Hóa học?
A. Pháp
B. Trung Quốc
C. Tây Ban Nha
D. Brazil",A,0,3,"The rephrased question asks about a country whose citizens have received the Nobel Prize in Chemistry, which aligns with the Cypher query returning `c.name` (country name). The correct answer is 'Pháp' (France). The distractors 'Trung Quốc' (China), 'Tây Ban Nha' (Spain), and 'Brazil' are all country names and are not present in the provided list of database results, adhering to the rules.","MATCH (a:Award {name: ""Nobel Prize in Chemistry""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Giải thưởng Khoa học Kinh tế Tưởng nhớ Alfred Nobel đã được trao cho nhân vật nào?
A. Adam Smith
B. Douglass North
C. John Maynard Keynes
D. Karl Marx",B,1,2,"The question is rephrased to ask about the recipient of the Prize in Economic Sciences in Memory of Alfred Nobel. The Cypher query returns a person's name, so all options are person names. The correct answer is 'Douglass North'. The distractors 'Adam Smith', 'John Maynard Keynes', and 'Karl Marx' are famous economists but did not receive this specific award, and importantly, are not present in the provided list of actual laureates for this prize.","MATCH (p:Person)-[:RECEIVED]->(ast:AwardStatement)-[:IS_INSTANCE_OF]->(a:Award {name: ""Prize in Economic Sciences in Memory of Alfred Nobel""}) RETURN p.name"
"Ai là một trong những người có cùng quốc tịch với Joseph Murray?
A. Marie Curie
B. Douglass North
C. Max Planck
D. Niels Bohr",B,1,2,"Câu hỏi đã diễn đạt lại hỏi về tên người ('p2.name') có cùng quốc tịch với Joseph Murray. Đáp án đúng là 'Douglass North' (tên người). Các đáp án nhiễu 'Marie Curie', 'Max Planck', 'Niels Bohr' cũng là tên người và KHÔNG có trong danh sách kết quả từ database.","MATCH (p1:Person {name: ""Joseph Murray""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Nghề nghiệp của David Baltimore là gì?
A. Nhà vật lý học
B. Nhà hóa học
C. Nhà di truyền học
D. Bác sĩ",C,2,1,"The question asks for an occupation. The original question 'David Baltimore làm nghề gì?' has been rephrased to 'Nghề nghiệp của David Baltimore là gì?'. The correct answer 'geneticist' is translated to 'Nhà di truyền học'. Distractor options are other common scientific/medical occupations ('Nhà vật lý học', 'Nhà hóa học', 'Bác sĩ') and are confirmed not to be in the forbidden list ('university teacher', 'biochemist', 'virologist', 'geneticist', 'microbiologist').","MATCH (p:Person {name: ""David Baltimore""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Vai trò chuyên môn của Michael Houghton là gì?
A. Giáo sư
B. Bác sĩ
C. Nhà nghiên cứu
D. Nhà sinh học",C,2,1,"The rephrased question asks about Michael Houghton's occupation. The correct answer 'researcher' is translated to 'Nhà nghiên cứu'. The distractors 'Giáo sư' (Professor), 'Bác sĩ' (Doctor), and 'Nhà sinh học' (Biologist) are all plausible occupations, are of the same type as the correct answer, and are not present in the forbidden list of results from the database.","MATCH (p:Person {name: ""Michael Houghton""})-[:WORKS_AS]->(o:Occupation) RETURN o.name"
"Quốc gia nào có công dân đã từng đoạt giải Nobel Hóa học?
A. Bồ Đào Nha
B. Tây Ban Nha
C. Ý
D. Brasil",C,2,3,"The rephrased question asks about a country whose citizen has won the Nobel Prize in Chemistry. The correct answer is 'Ý' (Italy), which is a country. The distractors 'Bồ Đào Nha' (Portugal), 'Tây Ban Nha' (Spain), and 'Brasil' (Brazil) are also countries and are confirmed not to be in the forbidden database list of countries that have Nobel laureates in Chemistry.","MATCH (a:Award {name: ""Nobel Prize in Chemistry""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p:Person)-[:IS_CITIZEN_OF]->(c:Country) RETURN c.name"
"Ai là người từng được trao giải Nobel Sinh lý học hoặc Y học?
A. Arthur Jensen
B. Francis Peyton Rous
C. Laura Peterson
D. Edward Thompson",B,1,2,The rephrased question asks for a person who received the Nobel Prize in Physiology or Medicine. The correct answer is 'Francis Peyton Rous' (person's name in Vietnamese). Distractors are also person's names and are not present in the provided database results list.,"MATCH (p:Person)-[:RECEIVED]->(ast:AwardStatement)-[:IS_INSTANCE_OF]->(a:Award {name: ""Nobel Prize in Physiology or Medicine""}) RETURN p.name"
"Ngoài Bertil Ohlin, ai là một trong những công dân của cùng quốc gia đã nhận giải Nobel?
A. Hjalmar Branting
B. Niels Bohr
C. Max Planck
D. Marie Curie",A,0,2,"The rephrased question asks for the name of a person (who is a compatriot of Bertil Ohlin and also a Nobel laureate). The correct answer is 'Hjalmar Branting'. The distractors (Niels Bohr, Max Planck, Marie Curie) are all names of Nobel laureates, are of the same type as the correct answer (person's name), and are explicitly NOT in the provided database's full result list.","MATCH (p1:Person {name: ""Bertil Ohlin""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Paul Heyse mang cùng quốc tịch với nhân vật nào sau đây?
A. Max Planck
B. Walther Nernst
C. Albert Einstein
D. Robert Koch",B,1,2,"The question has been rephrased to ask about a person who shares the same nationality as Paul Heyse. The Cypher query returns a person's name. The correct answer is 'Walther Nernst'. The distractors ('Max Planck', 'Albert Einstein', 'Robert Koch') are also names of people (Nobel laureates) and are not present in the list of forbidden database results.","MATCH (p1:Person {name: ""Paul Heyse""})-[:IS_CITIZEN_OF]->(c:Country)<-[:IS_CITIZEN_OF]-(p2:Person) RETURN p2.name"
"Ai là người có chung lĩnh vực công tác với những người từng được trao giải Nobel Văn học?
A. Michael Levitt
B. Albert Einstein
C. Marie Curie
D. Nelson Mandela",A,0,4,"The rephrased question asks for a person's name (loại 'Người') who works in the same field as Nobel Literature laureates. The correct answer is 'Michael Levitt'. The distractors 'Albert Einstein', 'Marie Curie', and 'Nelson Mandela' are all names of people, making them the same type as the correct answer, and they are explicitly checked to not be present in the forbidden database results list.","MATCH (a:Award {name: ""Nobel Prize in Literature""})<-[:IS_INSTANCE_OF]-(ast:AwardStatement)<-[:RECEIVED]-(p1:Person)-[:WORKS_IN_FIELD]->(f:Field)<-[:WORKS_IN_FIELD]-(p2:Person) RETURN p2.name"
"Giải Nobel Sinh lý học và Y học đã được trao cho cá nhân nào?
A. Nikola Tesla
B. Peter Mansfield
C. Marie Curie
D. Stephen Hawking",B,1,2,"The rephrased question asks for the name of a person who received the Nobel Prize in Physiology or Medicine (a singular answer). The correct answer is 'Peter Mansfield'. The distractors 'Nikola Tesla', 'Marie Curie', and 'Stephen Hawking' are all names of people, are not found in the provided database results (forbidden list), and serve as plausible but incorrect choices.","MATCH (p:Person)-[:RECEIVED]->(ast:AwardStatement)-[:IS_INSTANCE_OF]->(a:Award {name: ""Nobel Prize in Physiology or Medicine""}) RETURN p.name"
