"question","answer","answer_index","hops","thinking","cypher_query"
"Người nào sau đây đã tham gia vào sự kiện Chiến tranh Thế giới thứ II và có những đóng góp đáng kể thông qua các công trình của mình?
A. Joseph Rotblat
B. Linus Pauling
C. Roger Penrose
D. Malala Yousafzai","A","0","2","The rephrased question asks about a person's name who participated in World War II and developed notable works. The correct answer 'Joseph Rotblat' is a person's name. The distractors are also person's names and are confirmed not to be present in the provided list of database results (forbidden for distractors).","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là nhà khoa học đã tham gia vào một sự kiện và phát triển một công trình khoa học nổi bật?
A. Marie Curie
B. Albert Einstein
C. Andrew Huxley
D. Niels Bohr","C","2","2","The original question 'Những người nào đã tham gia sự kiện nào và phát triển công trình nào?' along with the Cypher query `RETURN p.name, nw.name` and the correct answer 'Andrew Huxley' (a person's name) indicates that the rephrased question should ask for a specific person who fits the description of participating in an event and developing a notable work. The rephrased question 'Ai là nhà khoa học đã tham gia vào một sự kiện và phát triển một công trình khoa học nổi bật?' asks for a single person. 'Andrew Huxley' is the correct answer. The distractors 'Marie Curie', 'Albert Einstein', and 'Niels Bohr' are also names of notable scientists, are of the same type as the correct answer (Person name), and are explicitly confirmed to NOT be in the forbidden list of database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Nhân vật nào sau đây được biết đến là người đã phát triển các công trình đáng chú ý, đồng thời sáng lập các tổ chức và tích cực tham gia vào nhiều sự kiện quan trọng?
A. Marie Curie
B. Nelson Mandela
C. Kofi Annan
D. Martin Luther King Jr.","C","2","4","The rephrased question asks for a person's name who developed notable works, founded organizations, and participated in events, aligning with the Cypher query returning p.name, o.name, nw.name. The correct answer is 'Kofi Annan' (a person's name). The distractors 'Marie Curie', 'Nelson Mandela', and 'Martin Luther King Jr.' are also names of notable individuals, fit the type of answer requested, and are not present in the forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Nhân vật nào sau đây đã vừa tham gia một sự kiện quan trọng, vừa sáng lập một tổ chức, đồng thời phát triển một công trình đáng chú ý?
A. Marie Curie
B. Linus Pauling
C. Albert Schweitzer
D. Martin Luther King Jr.","C","2","4","The rephrased question asks about a person who participated in an event, founded an organization, and developed a notable work. The correct answer is Albert Schweitzer. The distractors are other famous individuals/Nobel laureates, of the same type (Person's name), and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Người đã tham gia sự kiện ""Thế chiến II"" và có công trình đáng chú ý là ai?
A. Albert Einstein
B. Marie Curie
C. Martin Luther King Jr.
D. Nelson Mandela","C","2","2","The question was rephrased from 'Which people participated in World War II and developed which work?' to a singular question asking 'Who is the person who participated in World War II and had notable works?'. The Cypher query returns `p.name` (person's name). The correct answer 'Martin Luther King Jr.' is a person's name. The distractors 'Albert Einstein', 'Marie Curie', and 'Nelson Mandela' are also names of notable individuals (Nobel laureates) and were verified not to be in the forbidden list from the database.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã tham gia vào một sự kiện và đồng thời sáng lập một tổ chức?
A. Albert Einstein
B. Marie Curie
C. María Corina Machado
D. Malala Yousafzai","C","2","3","The original question asked about organizations, but the provided correct answer 'María Corina Machado' is a person. Following the rule that the answer type must match the query type (and the provided correct answer), the question has been rephrased to ask about a 'Person' who participated in an event and founded an organization. The distractors are other famous Nobel laureates (persons) and are confirmed not to be in the 'forbidden list' from the database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Nhân vật nào đã đóng góp vào các sự kiện quan trọng và phát triển các công trình nổi bật?
A. Marie Curie
B. Albert Einstein
C. Jody Williams
D. Nelson Mandela","C","2","2","The rephrased question asks for a single person ('Nhân vật nào') who participated in events and developed notable works, directly aligning with the `p.name` return from the Cypher query. The correct answer 'Jody Williams' is a person's name. The distractor options (Marie Curie, Albert Einstein, Nelson Mandela) are also names of notable individuals and have been verified to not be present in the forbidden database list, maintaining the required type consistency.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Nhân vật nào đã tham gia vào một sự kiện quan trọng, đồng thời sáng lập một tổ chức và có những công trình phát triển đáng chú ý?
A. Nelson Mandela
B. Jody Williams
C. Malala Yousafzai
D. Mother Teresa","B","1","4","The rephrased question asks about a person (singular) who participated in an event, founded an organization, and developed notable works, aligning with the Cypher query `RETURN p.name`. The correct answer is 'Jody Williams'. The distractors are other Nobel Peace Laureates (person names) and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Người đã sáng lập một tổ chức và tham gia một sự kiện là ai?
A. Nelson Mandela
B. Malala Yousafzai
C. Kofi Annan
D. Martin Luther King Jr.","C","2","3","The rephrased question asks for a Person's name who founded an organization and participated in an event. The correct answer is Kofi Annan. The distractors are other famous people's names who are not in the forbidden database list and are of the same type (Person's name).","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là người đã thành lập một tổ chức sau khi tham gia một sự kiện?
A. Marie Curie
B. Elihu Root
C. Albert Einstein
D. Nelson Mandela","B","1","3","The rephrased question asks for a person's name (Ai là người...). The correct answer 'Elihu Root' is a person's name. The distractors (Marie Curie, Albert Einstein, Nelson Mandela) are also person's names, are plausible within the context of Nobel-related figures, and are not present in the forbidden database results list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là người đã phát triển công trình đáng chú ý, sáng lập một tổ chức và đồng thời tham gia vào một sự kiện quan trọng?
A. Marie Curie
B. Nelson Mandela
C. Le Duc Tho
D. Martin Luther King Jr.","C","2","4","The rephrased question asks about a person who developed a notable work, founded an organization, and participated in an important event. The correct answer is 'Le Duc Tho' (a person's name), which is one of the returned types from the Cypher query. The distractors (Marie Curie, Nelson Mandela, Martin Luther King Jr.) are also names of notable people, are of the same data type as the correct answer, and are not in the provided forbidden list.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
"Nhà khoa học nào đã tham gia sự kiện 'Ngày hội Khoa học' và phát triển công trình nổi bật?
A. Werner Forssmann
B. Linus Pauling
C. Alexander Fleming
D. Ivan Pavlov","A","0","2","The rephrased question asks about a person (scientist) who participated in a specific event and developed a notable work. The correct answer is 'Werner Forssmann' (a person's name). The distractors are other famous scientists/laureates and are not present in the provided database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã tham gia một sự kiện và phát triển một công trình đáng chú ý?
A. Marie Curie
B. John Cornforth
C. Albert Einstein
D. Linus Pauling","B","1","2","The original question asks about people participating in events and developing works. The Cypher query returns `p.name` (person's name) and `nw.name` (notable work name), but the provided correct answer 'John Cornforth' is a person's name. Thus, the question is rephrased to ask for a single person who fits this description. The correct answer 'John Cornforth' is a person's name. The distractors (Marie Curie, Albert Einstein, Linus Pauling) are also names of famous Nobel laureates and are confirmed not to be in the provided list of database results, ensuring they are valid distractors of the same type (Person).","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Người đã tham gia vào các sự kiện và phát triển các công trình đáng chú ý là ai?
A. Marie Curie
B. Albert Einstein
C. John Cornforth
D. Linus Pauling","C","2","2","The rephrased question asks for a person's name who participated in events and developed notable works, which aligns with the `p.name` return from the Cypher query. The correct answer is 'John Cornforth'. The distractors are also names of notable people (Nobel laureates) and are confirmed not to be present in the provided database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, nw.name"
"Ai là người đã thành lập một tổ chức và đồng thời từng tham gia sự kiện 'World Economic Forum'?
A. Nelson Mandela
B. Malala Yousafzai
C. Aristide Briand
D. Martin Luther King Jr.","C","2","3","The rephrased question asks for a person ('Ai là người') who founded an organization and participated in the 'World Economic Forum' event, aligning with the Cypher query returning `p.name` (person's name) and the provided correct answer 'Aristide Briand'. The correct answer is 'Aristide Briand' (Vietnamese). The distractors (Nelson Mandela, Malala Yousafzai, Martin Luther King Jr.) are also names of people, and have been verified not to be in the forbidden list from the database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p) RETURN p.name, o.name"
"Ai là nhân vật được biết đến với việc phát triển một công trình quan trọng, thành lập một tổ chức và tham gia vào các sự kiện nổi bật?
A. Nelson Mandela
B. Elihu Root
C. Malala Yousafzai
D. Martin Luther King Jr.","B","1","4","The rephrased question asks for a single person who developed a notable work, founded an organization, and participated in events. The correct answer is 'Elihu Root' (a person's name). The distractors are also names of notable people/Nobel laureates and are not present in the forbidden database results.","MATCH (e:Event)<-[:PARTICIPATED_IN]-(p:Person), (o:Organization)<-[:FOUNDED]-(p), (p)-[:DEVELOPED]->(nw:Notable_Work) RETURN p.name, o.name, nw.name"
